price_lkr,brand,model,year,mileage_km,fuel_type,engine_capacity_cc,transmission
8500000.0,Suzuki,Wagon R,2024,0.0,Petrol,650.0,Automatic
89500000.0,Land Rover,Defender,2025,0.0,Hybrid,2000.0,Automatic
9000000.0,Toyota,Roomy,2022,33000.0,Petrol,1000.0,Automatic
9600000.0,Daihatsu,Thor,2023,11700.0,Petrol,1000.0,Automatic
9800000.0,Daihatsu,Thor,2022,21000.0,Petrol,1000.0,Automatic
11900000.0,Mitsubishi,Lancer,2014,169000.0,Petrol,1600.0,Automatic
9200000.0,Mazda,Flair,2024,6200.0,Petrol,650.0,Automatic
24500000.0,Byd,Seal,2024,200.0,Electric,618.96,Automatic
2600000.0,Hyundai,Accent,2001,120000.0,Petrol,1500.0,Manual
3500000.0,Volkswagen,Beetle,1971,100000.0,Petrol,1300.0,Manual
29500000.0,Ford,Ranger,2025,0.0,Diesel,2000.0,Automatic
69500000.0,Toyota,Alphard,2025,0.0,Petrol,2400.0,Automatic
13450000.0,Audi,Q5,2011,87500.0,Petrol,2000.0,Automatic
14000000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
32500000.0,Mercedes Benz,Cla45,2016,55000.0,Petrol,2000.0,Automatic
47750000.0,Toyota,Harrier,2025,100.0,Hybrid,2500.0,Automatic
33600000.0,Ford,Raptor Ranger,2025,0.0,Diesel,2000.0,Tiptronic
16500000.0,Honda,Vezel,2024,17000.0,Hybrid,1500.0,Automatic
17500000.0,Toyota,Other Model,2025,0.0,Hybrid,1500.0,Automatic
7850000.0,Honda,N-Wgn,2025,0.0,Petrol,650.0,Automatic
39800000.0,Kia,Sorento,2025,0.0,Hybrid,1600.0,Automatic
87500000.0,Land Rover,Defender,2025,0.0,Hybrid,2000.0,Automatic
11575000.0,Kia,Other Model,2025,0.0,Petrol,1000.0,Automatic
29600000.0,Toyota,Hilux,2025,200.0,Diesel,2800.0,Automatic
45950000.0,Toyota,Land Cruiser Prado,2017,67500.0,Diesel,3000.0,Automatic
29500000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
26000000.0,Bmw,420I,2025,0.0,Petrol,1998.0,Automatic
16800000.0,Bmw,X1,2018,96300.0,Petrol,1500.0,Automatic
7750000.0,Toyota,Aqua,2014,88000.0,Hybrid,1496.0,Automatic
64490000.0,Toyota,Alphard,2024,500.0,Hybrid,2500.0,Automatic
40000000.0,Mercedes Benz,Eqb 300,2023,14000.0,Electric,618.96,Automatic
11000000.0,Nissan,X-Trail,2014,96000.0,Petrol,2000.0,Automatic
6300000.0,Toyota,Hilux,1993,269018.250000001,Diesel,2770.0,Manual
17500000.0,Toyota,Yaris Ativ,2025,100.0,Hybrid,1500.0,Automatic
10800000.0,Toyota,Axio,2016,103119.0,Hybrid,1490.0,Automatic
75500000.0,Land Rover,Range Rover,2020,52000.0,Hybrid,2000.0,Automatic
12275000.0,Toyota,Raize,2025,0.0,Petrol,1000.0,Automatic
11250000.0,Toyota,Prius,2013,137000.0,Petrol,1800.0,Automatic
57500000.0,Toyota,Alphard,2024,0.0,Hybrid,2500.0,Automatic
5800000.0,Ssang Yong,Actyon,2009,181670.0,Diesel,2000.0,Automatic
2780000.0,Toyota,Starlet,1991,230000.0,Diesel,1500.0,Automatic
68000000.0,Land Rover,Defender,2023,8500.0,Petrol,2000.0,Tiptronic
22950000.0,Mercedes Benz,E200,2012,11000.0,Petrol,1800.0,Automatic
15400000.0,Peugeot,3008,2018,25000.0,Petrol,1200.0,Automatic
4650000.0,Nissan,Sunny,2021,184177.0,Petrol,1466.0,Manual
18750000.0,Honda,Crv,2018,59000.0,Petrol,1500.0,Automatic
8250000.0,Daihatsu,Tanto,2023,1450.0,Petrol,660.0,Automatic
5600000.0,Bmw,520I,1996,60000.0,Petrol,2000.0,Manual
10600000.0,Toyota,Prius,2013,100000.0,Hybrid,1800.0,Automatic
25800000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
12750000.0,Kia,Other Model,2026,0.0,Petrol,1000.0,Automatic
8500000.0,Toyota,Premio,2008,269018.250000001,Petrol,1490.0,Automatic
8750000.0,Suzuki,Wagon R Stingray,2025,0.0,Hybrid,650.0,Automatic
19975000.0,Kia,Seltos,2026,0.0,Petrol,1500.0,Automatic
13400000.0,Honda,City,2025,0.0,Petrol,1000.0,Automatic
71000000.0,Audi,Q7,2025,0.0,Petrol,2000.0,Automatic
18950000.0,Bmw,740Li,2011,90000.0,Petrol,3000.0,Automatic
9600000.0,Honda,Freed,2013,19000.0,Petrol,1490.0,Automatic
37500000.0,Toyota,Land Cruiser Sahara,2008,244000.0,Petrol,4200.0,Automatic
35000000.0,Audi,E-Tron,2024,5500.0,Electric,618.96,Automatic
7650000.0,Suzuki,Wagon R Fx,2024,3590.0,Hybrid,660.0,Automatic
35875000.0,Bmw,X5,2016,49000.0,Petrol,2000.0,Automatic
13400000.0,Toyota,Raize,2024,30000.0,Hybrid,1200.0,Automatic
17800000.0,Toyota,Hilux,2016,130000.0,Diesel,2800.0,Automatic
12700000.0,Skoda,Other Model,2025,0.0,Petrol,1000.0,Automatic
16990000.0,Toyota,Chr,2023,16000.0,Petrol,1290.0,Automatic
7100000.0,Toyota,Allion,2005,195000.0,Petrol,1500.0,Automatic
12900000.0,Honda,City,2025,0.0,Petrol,1000.0,Automatic
21000000.0,Mercedes Benz,C180,2017,85000.0,Petrol,1600.0,Automatic
33900000.0,Toyota,Land Cruiser Prado,2015,150000.0,Petrol,2700.0,Tiptronic
10200000.0,Toyota,Roomy,2024,6500.0,Petrol,1000.0,Automatic
14650000.0,Toyota,Yaris Cross,2022,25000.0,Petrol,1500.0,Automatic
14400000.0,Toyota,Raize,2021,7500.0,Hybrid,1200.0,Automatic
13650000.0,Toyota,Raize,2025,5000.0,Hybrid,1200.0,Automatic
16000000.0,Volkswagen,Tiguan,2018,78000.0,Petrol,1399.0,Automatic
5895000.0,Perodua,Axia,2016,69000.0,Petrol,998.0,Automatic
6575000.0,Suzuki,Ertiga,2018,180000.0,Petrol,1400.0,Automatic
15700000.0,Toyota,Premio,2019,96026.0,Petrol,1499.0,Automatic
16500000.0,Toyota,Yaris Cross,2025,365.0,Petrol,1500.0,Automatic
15800000.0,Toyota,Corolla,2023,38000.0,Petrol,1500.0,Automatic
5400000.0,Perodua,Axia,2017,119750.0,Petrol,998.0,Automatic
31500000.0,Audi,Q3,2023,6000.0,Petrol,1500.0,Automatic
57500000.0,Land Rover,Range Rover Evoque,2025,0.0,Hybrid,1500.0,Automatic
13990000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
11750000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
12500000.0,Kia,Other Model,2026,100.0,Petrol,1000.0,Automatic
7050000.0,Suzuki,Wagon R Stingray,2018,80099.0,Hybrid,650.0,Automatic
6875000.0,Toyota,Yaris,2008,147970.0,Petrol,1298.0,Automatic
8990000.0,Mg,Zs,2019,38254.0,Petrol,999.0,Automatic
58500000.0,Land Rover,Discovery Sport,2025,0.0,Hybrid,1500.0,Automatic
6490000.0,Daihatsu,Mira,2025,2000.0,Petrol,660.0,Automatic
5600000.0,Suzuki,Wagon R,2014,188000.0,Petrol,650.0,Automatic
24500000.0,Toyota,Hilux,2023,13000.0,Diesel,2755.0,Automatic
85500000.0,Toyota,Land Cruiser Prado,2024,7000.0,Diesel,2755.0,Automatic
12000000.0,Volkswagen,Polo,2023,12000.0,Petrol,1000.0,Automatic
12500000.0,Toyota,Premio,2013,76000.0,Petrol,1490.0,Automatic
3265000.0,Nissan,March,1999,162324.0,Petrol,990.0,Automatic
6650000.0,Honda,Fit,2012,93660.0,Hybrid,1330.0,Automatic
9790000.0,Nissan,Magnite,2025,0.0,Petrol,1000.0,Automatic
64500000.0,Land Rover,Range Rover Sport,2018,83000.0,Petrol,2000.0,Automatic
16000000.0,Toyota,Premio,2018,80000.0,Petrol,1499.0,Automatic
120000000.0,Toyota,Land Cruiser Sahara,2005,100.0,Diesel,3346.0,Automatic
4495000.0,Toyota,Carina,1998,236653.0,Diesel,1970.0,Automatic
17950000.0,Mitsubishi,Outlander,2016,125000.0,Hybrid,2000.0,Automatic
13000000.0,Audi,Q2,2019,89000.0,Petrol,1000.0,Automatic
3585000.0,Suzuki,Alto,2015,94000.0,Petrol,800.0,Manual
15750000.0,Mitsubishi,Outlander,2015,104000.0,Hybrid,2000.0,Automatic
13000000.0,Honda,Civic,2018,99000.0,Petrol,1000.0,Automatic
6500000.0,Toyota,Vitz,2014,200000.0,Petrol,1000.0,Automatic
11990000.0,Toyota,Taisor,2025,110.0,Petrol,1000.0,Automatic
18150000.0,Land Rover,Range Rover Evoque,2013,125000.0,Diesel,2200.0,Automatic
2690000.0,Nissan,March,1998,112400.0,Petrol,1300.0,Manual
28750000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
5495000.0,Peugeot,407,2007,137000.0,Petrol,1749.0,Manual
7450000.0,Honda,Civic,2006,113000.0,Petrol,1800.0,Automatic
28650000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
6000000.0,Mahindra,Kuv 100,2022,81500.0,Diesel,1198.0,Automatic
20700000.0,Kia,Sorento,2015,94000.0,Diesel,2200.0,Automatic
17600000.0,Honda,Vezel,2025,0.0,Hybrid,1490.0,Automatic
21500000.0,Audi,A3,2023,8500.0,Petrol,1000.0,Automatic
8490000.0,Toyota,Allion,2007,195000.0,Petrol,1500.0,Automatic
20500000.0,Land Rover,Freelander,2013,53000.0,Diesel,2200.0,Tiptronic
1344750.0,Nissan,Other Model,1978,96568.0,Petrol,1200.0,Manual
15200000.0,Baic,X55 Ii,2025,0.0,Petrol,1500.0,Automatic
7975000.0,Toyota,Vitz,2018,69000.0,Petrol,1000.0,Automatic
1350000.0,Mitsubishi,Lancer,1986,65210.0,Petrol,1400.0,Manual
3895000.0,Toyota,Corona,1995,263175.0,Petrol,1500.0,Automatic
7650000.0,Suzuki,Wagon R,2024,15000.0,Petrol,660.0,Automatic
1344750.0,Toyota,Corolla,1980,269018.250000001,Petrol,1300.0,Manual
15900000.0,Mercedes Benz,Gla 200,2017,105000.0,Petrol,1599.0,Automatic
28500000.0,Mercedes Benz,Eqb,2024,7000.0,Petrol,1300.0,Automatic
6250000.0,Nissan,Dayz,2016,115000.0,Petrol,660.0,Automatic
25000000.0,Toyota,Hilux,2025,2800.0,Diesel,2800.0,Automatic
5000000.0,Chrysler,Other Model,2004,75000.0,Petrol,3300.0,Automatic
11275000.0,Toyota,Prius,2013,50000.0,Hybrid,1800.0,Automatic
17500000.0,Land Rover,Range Rover Evoque,2013,73000.0,Diesel,2000.0,Automatic
18850000.0,Mercedes Benz,Gla 180,2018,81000.0,Petrol,1600.0,Automatic
6275000.0,Toyota,Corolla,2002,140000.0,Diesel,2200.0,Manual
4850000.0,Suzuki,Celerio,2015,142000.0,Petrol,1000.0,Automatic
89000000.0,Toyota,Land Cruiser Sahara,2025,0.0,Petrol,3500.0,Automatic
6450000.0,Daihatsu,Mira,2024,2000.0,Petrol,660.0,Automatic
11900000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
7150000.0,Suzuki,Wagon R Stingray,2018,130000.0,Petrol,650.0,Automatic
122000000.0,Lexus,Lx600,2025,0.0,Petrol,3500.0,Automatic
12250000.0,Toyota,Taisor,2026,0.0,Petrol,1000.0,Automatic
7275000.0,Ford,Ecosport,2017,160000.0,Petrol,1500.0,Automatic
5195000.0,Suzuki,Other Model,2016,89171.0,Petrol,650.0,Automatic
12250000.0,Toyota,Taisor,2026,0.0,Petrol,1000.0,Automatic
126570000.00000063,Lexus,Other Model,2025,0.0,Hybrid,3500.0,Automatic
11750000.0,Ssang Yong,Rexton,2015,110000.0,Diesel,2000.0,Automatic
8450000.0,Suzuki,Hustler,2025,215.0,Hybrid,650.0,Automatic
12150000.0,Kia,Other Model,2025,78.0,Petrol,1000.0,Automatic
6975000.0,Ford,Ecosport,2015,120000.0,Petrol,1500.0,Automatic
6390000.0,Daihatsu,Mira,2023,2000.0,Petrol,660.0,Automatic
11000000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
3350000.0,Suzuki,Wagon R,2003,206000.0,Petrol,990.0,Manual
11000000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
7975000.0,Honda,Crv,2011,180000.0,Petrol,2000.0,Automatic
26100000.0,Toyota,Hilux,2025,12.0,Diesel,2800.0,Automatic
76000000.0,Toyota,Land Cruiser Prado,2025,0.0,Diesel,2800.0,Automatic
7300000.0,Toyota,Vitz,2016,110200.0,Petrol,1000.0,Automatic
17390000.0,Honda,Vezel,2023,6000.0,Hybrid,1500.0,Tiptronic
32500000.0,Mercedes Benz,Glb,2024,4000.0,Hybrid,1300.0,Automatic
26500000.0,Bmw,X5,2016,42300.0,Hybrid,1997.0,Automatic
3450000.0,Suzuki,Alto,2011,220000.0,Petrol,1000.0,Manual
17500000.0,Mitsubishi,Montero,2007,155000.0,Diesel,3200.0,Tiptronic
23200000.0,Toyota,Hilux,2023,16848.0,Diesel,2400.0,Automatic
15490000.0,Toyota,Yaris Cross,2023,29500.0,Hybrid,1500.0,Automatic
9675000.0,Toyota,Yaris,2023,17900.0,Petrol,1000.0,Automatic
6675000.0,Daihatsu,Mira,2025,0.0,Petrol,650.0,Automatic
9450000.0,Honda,Grace,2017,142098.0,Hybrid,1500.0,Automatic
10500000.0,Honda,Vezel,2016,93000.0,Hybrid,1500.0,Automatic
2425000.0,Maruti Suzuki,800,2011,84000.0,Petrol,800.0,Manual
5975000.0,Toyota,Yaris,2021,130000.0,Diesel,1300.0,Automatic
8750000.0,Daihatsu,Taft,2025,0.0,Petrol,660.0,Automatic
4100000.0,Nissan,Cefiro,2001,185000.0,Petrol,2000.0,Automatic
20650000.0,Honda,Vezel,2025,10.0,Hybrid,1500.0,Automatic
5875000.0,Toyota,Corolla,2003,175000.0,Petrol,1500.0,Automatic
11000000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
11000000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
12300000.0,Toyota,Raize,2025,16500.0,Petrol,1000.0,Automatic
22500000.0,Bmw,520D,2014,190000.0,Diesel,2000.0,Automatic
32000000.0,Audi,Q4 E-Tron S Line,2023,0.0,Electric,618.96,Automatic
3850000.0,Suzuki,Alto,2015,194000.0,Petrol,796.0,Manual
1344750.0,Toyota,Corolla,1987,50000.0,Petrol,1200.0,Manual
11000000.0,Mitsubishi,Outlander,2014,123000.0,Hybrid,2000.0,Automatic
17450000.0,Audi,A3,2024,6000.0,Petrol,1000.0,Automatic
9900000.0,Dfsk,Glory,2022,56000.0,Petrol,1500.0,Automatic
20700000.0,Toyota,Yaris Cross,2025,10.0,Hybrid,1500.0,Automatic
42500000.0,Bmw,X1,2025,10.0,Hybrid,1500.0,Automatic
13000000.0,Mitsubishi,Eclipse Cross,2019,105000.0,Petrol,1500.0,Automatic
5000000.0,Toyota,Vitz,2005,149000.0,Petrol,990.0,Automatic
50450000.0,Toyota,Land Cruiser Prado,2023,30000.0,Petrol,2700.0,Automatic
32300000.0,Toyota,Voxy,2025,10.0,Hybrid,1800.0,Automatic
9475000.0,Honda,Vezel,2014,112000.0,Hybrid,1500.0,Automatic
6000000.0,Mitsubishi,Strada,1996,39000.0,Diesel,2470.0,Manual
78000000.0,Toyota,Land Cruiser Prado,2024,3000.0,Diesel,2800.0,Automatic
12550000.0,Toyota,Chr,2018,98000.0,Petrol,1200.0,Automatic
92500000.0,Toyota,Land Cruiser Sahara,2025,10.0,Petrol,3500.0,Automatic
7550000.0,Suzuki,Wagon R Fx,2024,10000.0,Petrol,660.0,Automatic
8700000.0,Suzuki,Wagon R Zx,2025,0.0,Hybrid,660.0,Automatic
16000000.0,Toyota,Yaris Ativ,2025,0.0,Petrol,1200.0,Automatic
6950000.0,Toyota,Vitz,2015,211000.0,Petrol,1000.0,Automatic
16250000.0,Mercedes Benz,E300,2015,75000.0,Diesel,2000.0,Automatic
8750000.0,Honda,Fit Shuttle,2012,200000.0,Hybrid,1300.0,Automatic
14250000.0,Toyota,Raize,2025,10.0,Hybrid,1200.0,Automatic
7200000.0,Perodua,Bezza,2018,85790.0,Petrol,1000.0,Automatic
30600000.0,Toyota,Hilux,2025,10.0,Diesel,2800.0,Automatic
11500000.0,Honda,Crv,2013,134373.0,Petrol,2000.0,Automatic
64000000.0,Land Rover,Defender,2023,15000.0,Petrol,2000.0,Automatic
3590000.0,Suzuki,Alto,2015,97000.0,Petrol,800.0,Manual
6990000.0,Honda,Crv,2004,132000.0,Petrol,1999.0,Automatic
3075000.0,Zotye,Z100,2016,80000.0,Petrol,1000.0,Manual
11950000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
62750000.0,Bmw,525I,2025,2000.0,Petrol,2000.0,Automatic
11700000.0,Kia,Other Model,2026,0.0,Petrol,1000.0,Automatic
8750000.0,Toyota,Roomy,2023,16500.0,Petrol,1000.0,Automatic
9375000.0,Honda,Vezel,2015,110000.0,Hybrid,1500.0,Automatic
6700000.0,Nissan,Leaf,2014,111350.0,Electric,618.96,Automatic
2200000.0,Toyota,Corona,1988,212000.0,Petrol,1500.0,Manual
2000000.0,Nissan,Sunny,1987,269018.250000001,Petrol,1500.0,Manual
16900000.0,Toyota,Hilux,2016,135000.0,Diesel,3000.0,Automatic
6850000.0,Honda,Insight,2009,173000.0,Petrol,1330.0,Automatic
6690000.0,Daihatsu,Move,2017,71890.0,Petrol,650.0,Automatic
1344750.0,Honda,Beat,1998,269018.250000001,Petrol,2000.0,Manual
1849000.0,Tata,Genx Nano,2014,184000.0,Petrol,624.0,Manual
8700000.0,Suzuki,Wagon R,2024,8500.0,Petrol,650.0,Automatic
12385000.0,Mg,Zs,2026,0.0,Petrol,999.0,Automatic
50800000.0,Toyota,Land Cruiser Prado,2023,29000.0,Petrol,2700.0,Automatic
17900000.0,Honda,Vezel,2023,60000.0,Hybrid,1500.0,Automatic
7850000.0,Honda,N-Box,2023,11000.0,Petrol,650.0,Automatic
6675000.0,Daihatsu,Mira,2025,0.0,Petrol,660.0,Automatic
7020000.0,Suzuki,Wagon R Fx,2024,7000.0,Petrol,660.0,Automatic
18900000.0,Honda,Vezel,2024,12000.0,Hybrid,1500.0,Automatic
18950000.0,Honda,Vezel,2024,12000.0,Hybrid,1500.0,Automatic
18850000.0,Honda,Vezel,2025,6000.0,Hybrid,1500.0,Automatic
15000000.0,Peugeot,5008,2019,75000.0,Petrol,1200.0,Automatic
35000000.0,Mercedes Benz,Glb,2024,9000.0,Petrol,1330.0,Automatic
61970000.0,Toyota,Vellfire,2025,37.0,Hybrid,2500.0,Automatic
14250000.0,Mitsubishi,Eclipse Cross,2020,55000.0,Petrol,1500.0,Automatic
23700000.0,Toyota,Hilux,2024,9000.0,Diesel,2400.0,Automatic
98900000.0,Toyota,Land Cruiser Sahara,2025,77.0,Diesel,3300.0,Automatic
12950000.0,Toyota,Prius,2016,154300.0,Hybrid,1800.0,Automatic
6090000.0,Suzuki,Wagon R Fx,2018,86436.0,Hybrid,650.0,Automatic
18590000.0,Honda,Vezel,2026,5.0,Hybrid,1500.0,Automatic
6990000.0,Suzuki,Wagon R Stingray,2017,93732.0,Hybrid,650.0,Automatic
17500000.0,Toyota,Premio,2019,48536.0,Petrol,1490.0,Automatic
8575000.0,Hyundai,Santa Fe,2011,125015.0,Diesel,2199.0,Automatic
5950000.0,Nissan,Tiida,2010,234806.0,Petrol,1490.0,Automatic
5475000.0,Daihatsu,Mira,2017,58830.0,Petrol,650.0,Automatic
8990000.0,Kia,Sportage,2013,193356.0,Petrol,1995.0,Automatic
6450000.0,Suzuki,Wagon R Fz,2017,122500.0,Hybrid,660.0,Automatic
20800000.0,Audi,A3,2023,10000.0,Petrol,1000.0,Tiptronic
46000000.0,Land Rover,Range Rover,2018,45500.0,Diesel,2000.0,Automatic
10650000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
6100000.0,Suzuki,Alto,2024,10000.0,Petrol,660.0,Automatic
5025000.0,Toyota,Passo,2009,127000.0,Petrol,990.0,Automatic
21750000.0,Bmw,X1,2020,34000.0,Petrol,1500.0,Automatic
69590000.0,Audi,Q7,2024,0.0,Petrol,1984.0,Automatic
50950000.0,Toyota,Land Cruiser Prado,2023,16200.0,Petrol,2700.0,Automatic
25900000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
25900000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
13750000.0,Audi,Q3,2016,90000.0,Petrol,1400.0,Tiptronic
25900000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
11625000.0,Hyundai,Venue,2025,0.0,Petrol,1000.0,Automatic
12500000.0,Toyota,Taisor,2025,0.0,Petrol,1000.0,Automatic
11625000.0,Hyundai,Venue,2025,0.0,Petrol,1000.0,Automatic
2150000.0,Suzuki,Maruti,2005,74000.0,Petrol,800.0,Manual
10990000.0,Toyota,Urban Cruiser,2025,0.0,Petrol,1000.0,Automatic
10990000.0,Toyota,Urban Cruiser,2025,0.0,Petrol,1000.0,Automatic
10990000.0,Toyota,Urban Cruiser,2025,0.0,Petrol,1000.0,Automatic
10990000.0,Toyota,Urban Cruiser,2025,0.0,Petrol,1000.0,Automatic
12800000.0,Bmw,530D,2006,105942.0,Diesel,3000.0,Manual
10990000.0,Toyota,Urban Cruiser,2025,0.0,Petrol,1000.0,Automatic
9490000.0,Suzuki,S-Cross,2018,86000.0,Petrol,990.0,Automatic
3700000.0,Nissan,March,2002,232600.0,Petrol,1000.0,Automatic
20600000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
